구분,년,에볼라바이러스병 ,마버그열,라싸열,크리미안콩고출혈열,남아메리카출혈열,리프트밸리열,두창,페스트,탄저,보툴리눔독소증,야토병,신종감염병증후군,중증급성호흡기증후군(SARS),중동호흡기증후군(MERS),동물인플루엔자 인체감염증,신종인플루엔자,디프테리아,수두,홍역,콜레라,장티푸스,파라티푸스,세균성이질,장출혈성대장균감염증,A형간염,백일해,유행성이하선염,풍진(2018년이전),풍진(선천성),풍진(후천성),폴리오,수막구균 감염증,b형헤모필루스인플루엔자,폐렴구균 감염증,한센병,성홍열,반코마이신내성황색포도알균(VRSA) 감염증,카바페넴내성장내세균속균종(CRE) 감염증,E형간염,파상풍,B형간염,일본뇌염,C형간염,말라리아,레지오넬라증,비브리오패혈증,발진티푸스,발진열,쯔쯔가무시증,렙토스피라증,브루셀라증,공수병,신증후군출혈열,크로이츠펠트-야콥병(CJD) 및 변종크로이츠펠트-야콥병(vCJD),황열,뎅기열,큐열,웨스트나일열,라임병,진드기매개뇌염,유비저,치쿤구니야열,중증열성혈소판감소증후군(SFTS),지카바이러스감염증,top5
서울동대문구 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,1,1,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '말라리아', '쯔쯔가무시증', '신증후군출혈열']"
서울동대문구 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,1,1,2,0,51,0,29,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,"['수두', 'A형간염', '유행성이하선염', '쯔쯔가무시증', '말라리아']"
서울동대문구 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,1,1,0,0,7,1,26,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', 'A형간염', '성홍열']"
서울동대문구 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,1,0,1,0,7,2,306,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,"['유행성이하선염', '수두', '쯔쯔가무시증', 'A형간염', '성홍열']"
서울동대문구 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,3,0,9,0,1,0,8,2,121,0,0,0,0,0,0,2,0,16,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', '장티푸스', 'A형간염']"
서울동대문구 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,345,1,0,1,0,0,0,10,0,58,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,3,1,1,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', '쯔쯔가무시증', 'A형간염']"
서울동대문구 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,1,0,1,0,35,3,53,0,0,0,0,0,0,4,0,27,0,0,0,0,3,0,0,3,7,0,0,1,10,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,"['수두', '유행성이하선염', 'A형간염', '성홍열', '쯔쯔가무시증']"
서울동대문구 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,2,39,2,50,0,0,0,0,1,0,4,0,135,0,46,0,1,6,0,54,2,4,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['수두', '성홍열', 'C형간염', '유행성이하선염', '카바페넴내성장내세균속균종(CRE) 감염증']"
서울동대문구 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,2,0,3,2,11,3,60,0,0,0,0,0,0,4,0,138,0,95,0,0,6,0,62,0,4,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"['수두', '성홍열', '카바페넴내성장내세균속균종(CRE) 감염증', 'C형간염', '유행성이하선염']"
서울동대문구 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,1,0,1,1,3,1,122,4,45,0,0,0,0,0,0,4,0,119,0,128,0,0,4,0,79,3,3,1,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,"['수두', '카바페넴내성장내세균속균종(CRE) 감염증', 'A형간염', '성홍열', 'C형간염']"
서울동대문구 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,3,24,3,14,0,0,0,0,0,0,5,0,36,0,93,0,0,0,0,44,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"['카바페넴내성장내세균속균종(CRE) 감염증', '수두', 'C형간염', '성홍열', 'A형간염']"
서울동작구 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,3,0,2,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '말라리아', '뎅기열']"
서울동작구 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,1,0,2,1,0,0,80,0,37,0,0,0,0,0,0,0,0,7,0,0,0,1,3,0,0,5,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['수두', 'A형간염', '유행성이하선염', '쯔쯔가무시증', '성홍열']"
서울동작구 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,3,2,0,0,18,0,78,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,1,0,2,0,0,29,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', 'A형간염', 'B형간염']"
서울동작구 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,1,0,9,1,104,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0,1,0,1,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '성홍열', 'A형간염']"
서울동작구 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,1,0,1,0,0,0,13,1,83,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,4,0,0,0,0,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', '쯔쯔가무시증', 'A형간염']"
서울동작구 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,1,1,1,0,24,0,65,0,0,0,0,0,0,1,0,36,0,0,0,0,3,0,0,4,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', 'A형간염', '쯔쯔가무시증']"
서울동작구 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,3,0,0,0,0,0,28,2,73,1,0,0,0,0,0,1,0,79,0,0,0,0,0,1,0,6,2,0,0,0,12,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,"['수두', '성홍열', '유행성이하선염', 'A형간염', '쯔쯔가무시증']"
서울동작구 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,1,0,3,0,2,0,35,6,78,0,0,0,0,0,0,3,0,136,0,50,0,1,4,0,42,2,3,0,0,0,13,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,"['수두', '성홍열', '유행성이하선염', '카바페넴내성장내세균속균종(CRE) 감염증', 'C형간염']"
서울동작구 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,1,0,0,1,23,3,101,0,0,0,0,0,0,5,0,100,0,48,0,0,3,0,66,2,4,0,0,0,12,1,0,0,2,1,0,3,1,0,0,0,0,0,2,0,"['수두', '유행성이하선염', '성홍열', 'C형간염', '카바페넴내성장내세균속균종(CRE) 감염증']"
서울동작구 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,1,0,0,0,1,1,167,4,97,0,0,0,0,0,0,7,0,56,0,87,0,0,4,1,58,5,7,0,0,0,7,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,"['수두', 'A형간염', '유행성이하선염', '카바페넴내성장내세균속균종(CRE) 감염증', 'C형간염']"
서울동작구 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,1,0,0,1,19,0,34,0,0,0,0,0,0,7,0,12,0,66,0,0,0,0,24,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '카바페넴내성장내세균속균종(CRE) 감염증', '유행성이하선염', 'C형간염', 'A형간염']"
서울마포구 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,4,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '말라리아', '세균성이질', '쯔쯔가무시증']"
서울마포구 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,2,0,2,2,40,0,19,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,5,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['수두', 'A형간염', '유행성이하선염', '쯔쯔가무시증', '말라리아']"
서울마포구 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,0,0,8,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,2,0,0,10,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', 'A형간염', '뎅기열']"
서울마포구 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,1,1,0,3,0,44,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', '쯔쯔가무시증', 'A형간염']"
서울마포구 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,12,0,0,0,2,0,5,1,78,0,0,0,0,1,0,0,0,31,0,0,0,0,1,1,0,2,0,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', '홍역', '쯔쯔가무시증']"
서울마포구 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,1,0,0,8,0,97,0,0,0,0,0,0,2,0,69,0,0,0,0,2,2,0,3,1,0,0,0,7,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', 'A형간염', '쯔쯔가무시증']"
서울마포구 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,1,0,0,2,35,0,101,0,0,0,0,0,0,4,0,52,0,0,0,0,5,0,0,2,3,0,0,0,6,1,0,0,2,0,0,6,0,0,1,0,0,0,1,0,"['수두', '유행성이하선염', '성홍열', 'A형간염', '뎅기열']"
서울마포구 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,1,0,1,0,40,2,108,0,0,0,0,1,0,10,0,80,0,0,0,1,1,0,40,3,0,1,0,0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', 'C형간염', 'A형간염']"
서울마포구 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,3,0,2,1,32,5,141,0,0,0,0,0,0,1,0,74,0,0,0,0,1,0,58,9,1,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', 'C형간염', 'A형간염']"
서울마포구 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,1,0,1,0,0,1,124,7,132,0,0,0,0,0,0,8,0,45,0,1,0,0,3,0,50,6,8,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"['수두', '유행성이하선염', 'A형간염', 'C형간염', '성홍열']"
서울마포구 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,1,0,0,1,16,0,49,0,0,0,0,0,0,2,0,12,0,3,0,0,0,0,35,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', 'C형간염', 'A형간염', '성홍열']"
서울서대문구 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,"['수두', '말라리아', '유행성이하선염', '쯔쯔가무시증', '신증후군출혈열']"
서울서대문구 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,1,0,28,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['A형간염', '수두', '말라리아', '유행성이하선염', '쯔쯔가무시증']"
서울서대문구 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '말라리아', 'A형간염']"
서울서대문구 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,3,0,7,0,25,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,10,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', 'A형간염', '성홍열']"
서울서대문구 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2,0,2,1,0,0,9,0,31,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,5,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', 'A형간염', '말라리아']"
서울서대문구 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,176,0,0,0,0,2,0,9,1,33,0,0,0,0,0,0,1,0,7,0,0,0,1,0,0,0,6,0,1,0,0,7,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', 'A형간염', '쯔쯔가무시증', '성홍열']"
서울서대문구 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,24,2,37,0,0,0,0,0,0,2,0,23,0,0,0,0,3,0,0,2,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,"['수두', '유행성이하선염', 'A형간염', '성홍열', '뎅기열']"
서울서대문구 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,1,0,2,0,46,2,40,0,0,0,0,0,0,6,0,46,0,410,0,0,4,0,34,3,2,0,0,0,6,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,"['수두', '카바페넴내성장내세균속균종(CRE) 감염증', 'A형간염', '성홍열', '유행성이하선염']"
서울서대문구 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,1,3,1,0,17,3,61,0,0,0,0,0,0,5,0,41,0,677,0,0,3,0,48,3,5,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,"['카바페넴내성장내세균속균종(CRE) 감염증', '수두', '유행성이하선염', 'C형간염', '성홍열']"
서울서대문구 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,1,1,1,1,82,1,61,0,0,0,0,0,0,5,0,15,0,433,0,0,2,0,41,2,4,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,"['카바페넴내성장내세균속균종(CRE) 감염증', '수두', 'A형간염', '유행성이하선염', 'C형간염']"
서울서대문구 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,1,0,0,0,18,1,27,0,0,0,0,0,0,1,0,4,0,268,0,0,0,0,27,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['카바페넴내성장내세균속균종(CRE) 감염증', '수두', '유행성이하선염', 'C형간염', 'A형간염']"
서울서초구 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,3,1,2,0,0,0,12,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,16,2,0,0,1,7,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"['수두', '말라리아', '유행성이하선염', '쯔쯔가무시증', '성홍열']"
서울서초구 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,1,1,53,4,7,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,0,0,14,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,"['수두', 'A형간염', '쯔쯔가무시증', '유행성이하선염', '백일해']"
서울서초구 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,2,2,0,0,12,0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', 'A형간염', '성홍열']"
서울서초구 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,1,0,3,0,8,0,60,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', 'A형간염', '성홍열']"
서울서초구 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,3,0,2,0,1,0,8,1,64,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', 'A형간염', '쯔쯔가무시증']"
서울서초구 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,312,0,0,1,0,0,0,15,0,56,1,0,0,0,0,0,2,0,35,0,0,0,1,0,0,0,2,0,0,0,0,9,1,0,0,1,0,0,9,0,0,0,0,0,1,0,0,"['수두', '유행성이하선염', '성홍열', 'A형간염', '쯔쯔가무시증']"
서울서초구 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,1,0,1,1,29,0,48,0,0,0,0,0,0,4,1,69,0,0,0,0,7,0,0,6,1,0,0,0,10,0,0,0,1,1,0,9,1,0,0,0,0,0,1,0,"['수두', '성홍열', '유행성이하선염', 'A형간염', '쯔쯔가무시증']"
서울서초구 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,1,2,1,0,44,0,69,0,0,0,0,0,0,6,0,177,0,121,0,0,5,0,20,2,3,0,0,0,15,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,"['수두', '성홍열', '카바페넴내성장내세균속균종(CRE) 감염증', '유행성이하선염', 'A형간염']"
서울서초구 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,0,0,3,1,0,0,23,2,76,0,0,0,0,1,0,6,0,107,0,275,0,0,0,0,47,0,5,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"['수두', '카바페넴내성장내세균속균종(CRE) 감염증', '성홍열', '유행성이하선염', 'C형간염']"
서울서초구 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,1,3,2,115,5,76,0,0,0,0,0,0,3,0,64,0,496,0,0,3,0,51,6,2,0,0,0,5,1,0,0,0,1,0,8,0,0,0,0,1,0,0,0,"['수두', '카바페넴내성장내세균속균종(CRE) 감염증', 'A형간염', '유행성이하선염', '성홍열']"
서울서초구 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,1,4,0,0,17,0,26,0,0,0,0,0,0,0,0,12,0,171,0,0,2,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['카바페넴내성장내세균속균종(CRE) 감염증', '수두', '유행성이하선염', 'C형간염', 'A형간염']"
서울성동구 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,"['수두', '말라리아', '유행성이하선염', '쯔쯔가무시증', '신증후군출혈열']"
서울성동구 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,3,0,0,0,30,3,81,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', 'A형간염', '쯔쯔가무시증', '장티푸스']"
서울성동구 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,5,0,29,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,9,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', 'A형간염', '성홍열']"
서울성동구 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,2,2,0,5,0,68,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', '쯔쯔가무시증', 'A형간염']"
서울성동구 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1,0,3,0,1,0,8,1,60,0,0,0,0,1,0,0,0,30,0,0,0,0,1,2,0,2,1,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', 'A형간염', '쯔쯔가무시증']"
서울성동구 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,263,0,0,2,1,0,0,13,1,59,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', 'A형간염', '중동호흡기증후군(MERS)']"
서울성동구 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,1,1,0,25,1,59,0,0,0,0,0,0,2,0,71,0,0,0,0,3,0,0,3,0,0,0,0,7,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,"['수두', '성홍열', '유행성이하선염', 'A형간염', '쯔쯔가무시증']"
서울성동구 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,1,1,0,3,34,4,53,1,0,0,0,0,0,4,0,119,0,50,0,0,1,0,37,3,6,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"['수두', '성홍열', '유행성이하선염', '카바페넴내성장내세균속균종(CRE) 감염증', 'C형간염']"
서울성동구 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,1,0,1,0,10,3,87,0,0,0,0,0,0,4,0,63,0,145,0,0,6,0,70,1,6,0,0,0,6,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,"['수두', '카바페넴내성장내세균속균종(CRE) 감염증', '유행성이하선염', 'C형간염', '성홍열']"
서울성동구 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,1,0,2,0,116,1,65,0,0,0,0,0,0,3,0,51,0,140,0,0,2,0,46,1,8,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['수두', '카바페넴내성장내세균속균종(CRE) 감염증', 'A형간염', '유행성이하선염', '성홍열']"
서울성동구 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,1,12,1,26,0,0,0,0,0,0,2,0,11,0,45,0,0,1,0,41,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"['수두', '카바페넴내성장내세균속균종(CRE) 감염증', 'C형간염', '유행성이하선염', 'A형간염']"
서울성북구 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,1,0,1,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '말라리아', '쯔쯔가무시증', '뎅기열']"
서울성북구 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,1,0,0,41,1,35,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,5,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['수두', 'A형간염', '유행성이하선염', '쯔쯔가무시증', 'B형간염']"
서울성북구 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,1,1,0,0,10,0,27,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,2,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', 'A형간염', '쯔쯔가무시증', '성홍열']"
서울성북구 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,1,0,2,0,4,0,67,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,2,1,0,0,0,16,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', '쯔쯔가무시증', '뎅기열']"
서울성북구 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,10,0,3,0,1,1,8,0,97,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,5,0,0,0,0,7,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', '홍역', 'A형간염']"
서울성북구 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,11,3,64,0,0,0,0,0,0,2,0,27,0,0,0,0,1,0,0,1,0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', 'A형간염', '쯔쯔가무시증']"
서울성북구 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,29,1,50,0,0,0,0,0,0,3,0,50,0,0,0,0,1,0,0,1,0,0,0,0,20,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,"['수두', '유행성이하선염', '성홍열', 'A형간염', '쯔쯔가무시증']"
